1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
,,,,,,,
Bildname,IP-Bildgröße ändern-02, , , , , , 
T = 0,Z = 0, , , , , , 
 , , , , , , , 
Nr.,Werkzeug,Position1[nm],Position2[nm],ΔP2-P1[nm],ΔCh1-T1,ΔT PMT-T1,ΔCh2-T2
 , , , , , , , 
Abstand[nm],Ch1-T1,T PMT-T1,Ch2-T2, , , , 
92993.602,76.000,0.000,33.000, , , , 
93234.518,61.000,0.000,27.000, , , , 
93475.434,55.000,0.000,27.000, , , , 
93716.350,47.000,0.000,20.000, , , , 
93957.266,36.000,0.000,16.000, , , , 
94198.182,51.000,0.000,14.000, , , , 
94439.098,69.000,0.000,11.000, , , , 
94680.015,128.000,0.000,12.000, , , , 
94920.931,141.000,0.000,13.000, , , , 
95161.847,148.000,0.000,11.000, , , , 
95402.763,109.000,0.000,12.000, , , , 
95643.679,110.000,0.000,10.000, , , , 
95884.595,92.000,0.000,11.000, , , , 
96125.511,105.000,0.000,9.000, , , , 
96366.427,110.000,0.000,10.000, , , , 
96607.343,105.000,0.000,8.000, , , , 
96848.259,111.000,0.000,7.000, , , , 
97089.175,136.000,0.000,10.000, , , , 
97330.091,104.000,0.000,12.000, , , , 
97571.007,104.000,0.000,12.000, , , , 
97811.923,118.000,0.000,12.000, , , , 
98052.839,150.000,0.000,13.000, , , , 
98293.756,139.000,0.000,12.000, , , , 
98534.672,125.000,0.000,15.000, , , , 
98775.588,134.000,0.000,18.000, , , , 
99016.504,136.000,0.000,22.000, , , , 
99257.420,137.000,0.000,26.000, , , , 
99498.336,131.000,0.000,31.000, , , , 
99739.252,133.000,0.000,33.000, , , , 
99980.168,116.000,0.000,35.000, , , , 
100221.084,134.000,0.000,41.000, , , , 
100462.000,90.000,0.000,46.000, , , , 
100702.916,100.000,0.000,48.000, , , , 
100943.832,84.000,0.000,49.000, , , , 
101184.748,92.000,0.000,49.000, , , , 
101425.664,109.000,0.000,56.000, , , , 
101666.581,109.000,0.000,54.000, , , , 
101907.497,103.000,0.000,57.000, , , , 
102148.413,100.000,0.000,54.000, , , , 
102389.329,132.000,0.000,63.000, , , , 
102630.245,144.000,0.000,64.000, , , , 
102871.161,129.000,0.000,68.000, , , , 
103112.077,121.000,0.000,62.000, , , , 
103352.993,146.000,0.000,63.000, , , , 
103593.909,98.000,0.000,58.000, , , , 
103834.825,98.000,0.000,59.000, , , , 
104075.741,100.000,0.000,47.000, , , , 
104316.657,123.000,0.000,46.000, , , , 
104557.573,125.000,0.000,43.000, , , , 
104798.489,151.000,0.000,33.000, , , , 
105039.405,165.000,0.000,35.000, , , , 
105280.322,164.000,0.000,39.000, , , , 
105521.238,164.000,0.000,39.000, , , , 
105762.154,187.000,0.000,33.000, , , , 
106003.070,175.000,0.000,29.000, , , , 
106243.986,138.000,0.000,25.000, , , , 
106484.902,128.000,0.000,25.000, , , , 
106725.818,113.000,0.000,20.000, , , , 
106966.734,156.000,0.000,17.000, , , , 
107207.650,189.000,0.000,16.000, , , , 
107448.566,193.000,0.000,18.000, , , , 
107689.482,176.000,0.000,14.000, , , , 
107930.398,189.000,0.000,14.000, , , , 
108171.314,169.000,0.000,14.000, , , , 
108412.230,174.000,0.000,14.000, , , , 
108653.146,210.000,0.000,12.000, , , , 
108894.063,223.000,0.000,11.000, , , , 
109134.979,228.000,0.000,9.000, , , , 
109375.895,228.000,0.000,9.000, , , , 
109616.811,210.000,0.000,12.000, , , , 
109857.727,222.000,0.000,6.000, , , , 
110098.643,185.000,0.000,8.000, , , , 
110339.559,192.000,0.000,10.000, , , , 
110580.475,171.000,0.000,11.000, , , , 
110821.391,167.000,0.000,8.000, , , , 
111062.307,162.000,0.000,7.000, , , , 
111303.223,177.000,0.000,9.000, , , , 
111544.139,171.000,0.000,9.000, , , , 
111785.055,202.000,0.000,7.000, , , , 
112025.971,207.000,0.000,8.000, , , , 
112266.887,217.000,0.000,7.000, , , , 
112507.804,227.000,0.000,10.000, , , , 
112748.720,231.000,0.000,9.000, , , , 
112989.636,219.000,0.000,5.000, , , , 
113230.552,169.000,0.000,7.000, , , , 
113471.468,169.000,0.000,7.000, , , , 
113712.384,124.000,0.000,5.000, , , , 
113953.300,105.000,0.000,7.000, , , , 
114194.216,105.000,0.000,5.000, , , , 
114435.132,106.000,0.000,7.000, , , , 
114676.048,123.000,0.000,8.000, , , , 
114916.964,121.000,0.000,10.000, , , , 
115157.880,107.000,0.000,8.000, , , , 
115398.796,113.000,0.000,7.000, , , , 
115639.712,121.000,0.000,7.000, , , , 
115880.628,101.000,0.000,8.000, , , , 
116121.545,116.000,0.000,8.000, , , , 
116362.461,139.000,0.000,7.000, , , , 
116603.377,163.000,0.000,6.000, , , , 
116844.293,194.000,0.000,7.000, , , , 
117085.209,213.000,0.000,5.000, , , , 
117326.125,213.000,0.000,5.000, , , , 
117567.041,197.000,0.000,5.000, , , , 
117807.957,200.000,0.000,5.000, , , , 
118048.873,173.000,0.000,4.000, , , , 
118289.789,150.000,0.000,5.000, , , , 
118530.705,135.000,0.000,4.000, , , , 
118771.621,75.000,0.000,3.000, , , , 
119012.537,54.000,0.000,3.000, , , , 
119253.453,30.000,0.000,3.000, , , , 
119494.370,20.000,0.000,3.000, , , , 
119735.286,24.000,0.000,2.000, , , , 
119976.202,27.000,0.000,5.000, , , , 
120217.118,29.000,0.000,3.000, , , , 
120458.034,31.000,0.000,4.000, , , , 
120698.950,42.000,0.000,4.000, , , , 
120939.866,68.000,0.000,5.000, , , , 
121180.782,76.000,0.000,4.000, , , , 
121421.698,103.000,0.000,4.000, , , , 
121662.614,107.000,0.000,6.000, , , , 
121903.530,108.000,0.000,5.000, , , , 
122144.446,116.000,0.000,6.000, , , , 
122385.362,111.000,0.000,4.000, , , , 
122626.278,124.000,0.000,5.000, , , , 
122867.194,123.000,0.000,5.000, , , , 
123108.111,121.000,0.000,5.000, , , , 
123349.027,94.000,0.000,6.000, , , , 
123589.943,119.000,0.000,8.000, , , , 
123830.859,110.000,0.000,5.000, , , , 
124071.775,132.000,0.000,4.000, , , , 
124312.691,115.000,0.000,6.000, , , , 
124553.607,133.000,0.000,5.000, , , , 
124794.523,137.000,0.000,4.000, , , , 
125035.439,163.000,0.000,5.000, , , , 
125276.355,163.000,0.000,5.000, , , , 
125517.271,211.000,0.000,4.000, , , , 
125758.187,192.000,0.000,7.000, , , , 
125999.103,148.000,0.000,5.000, , , , 
126240.019,109.000,0.000,4.000, , , , 
126480.935,72.000,0.000,3.000, , , , 
126721.852,58.000,0.000,4.000, , , , 
126962.768,37.000,0.000,4.000, , , , 
127203.684,23.000,0.000,4.000, , , , 
127444.600,19.000,0.000,4.000, , , , 
127685.516,23.000,0.000,3.000, , , , 
127926.432,22.000,0.000,3.000, , , , 
128167.348,13.000,0.000,2.000, , , , 
128408.264,11.000,0.000,1.000, , , , 
128649.180,10.000,0.000,1.000, , , , 
128890.096,7.000,0.000,1.000, , , , 
129131.012,4.000,0.000,0.000, , , , 
129371.928,2.000,0.000,1.000, , , , 
129612.844,2.000,0.000,2.000, , , , 
129853.760,8.000,0.000,2.000, , , , 
130094.676,5.000,0.000,2.000, , , , 
130335.593,3.000,0.000,1.000, , , , 
130576.509,3.000,0.000,1.000, , , , 
130817.425,3.000,0.000,2.000, , , , 
131058.341,7.000,0.000,0.000, , , , 
131299.257,9.000,0.000,1.000, , , , 
131540.173,35.000,0.000,2.000, , , , 
131781.089,32.000,0.000,1.000, , , , 
132022.005,35.000,0.000,1.000, , , , 
132262.921,38.000,0.000,2.000, , , , 
132503.837,37.000,0.000,2.000, , , , 
132744.753,33.000,0.000,2.000, , , , 
132985.669,48.000,0.000,2.000, , , , 
133226.585,51.000,0.000,2.000, , , , 
133467.501,51.000,0.000,1.000, , , , 
133708.417,41.000,0.000,0.000, , , , 
133949.334,41.000,0.000,2.000, , , , 
134190.250,45.000,0.000,2.000, , , , 
134431.166,43.000,0.000,1.000, , , , 
134672.082,44.000,0.000,2.000, , , , 
134912.998,31.000,0.000,2.000, , , , 
135153.914,36.000,0.000,3.000, , , , 
135394.830,38.000,0.000,2.000, , , , 
135635.746,37.000,0.000,3.000, , , , 
135876.662,30.000,0.000,2.000, , , , 
136117.578,36.000,0.000,1.000, , , , 
136358.494,34.000,0.000,1.000, , , , 
136599.410,44.000,0.000,1.000, , , , 
136840.326,37.000,0.000,1.000, , , , 
137081.242,35.000,0.000,2.000, , , , 
137322.159,35.000,0.000,2.000, , , , 
137563.075,33.000,0.000,3.000, , , , 
137803.991,27.000,0.000,1.000, , , , 
138044.907,18.000,0.000,1.000, , , , 
138285.823,19.000,0.000,2.000, , , , 
138526.739,27.000,0.000,3.000, , , , 
138767.655,21.000,0.000,3.000, , , , 
139008.571,29.000,0.000,1.000, , , , 
139249.487,39.000,0.000,2.000, , , , 
139490.403,52.000,0.000,3.000, , , , 
139731.319,62.000,0.000,2.000, , , , 
139972.235,59.000,0.000,2.000, , , , 
140213.151,60.000,0.000,3.000, , , , 
140454.067,62.000,0.000,2.000, , , , 
140694.983,84.000,0.000,2.000, , , , 
140935.900,80.000,0.000,3.000, , , , 
141176.816,94.000,0.000,2.000, , , , 
141417.732,82.000,0.000,3.000, , , , 
